STATISTIC,STATISTIC_label,statistic,TLIST(A1),TLIST(A1)_label,year,C03171V03833,C03171V03833_label,area_of_residence,value
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,141,Cork City,Cork City,12.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,142,Cork County,Cork County,33.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,150,Kerry,Kerry,6.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,161,Limerick City,Limerick City,7.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,162,Limerick County,Limerick County,13.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,171,North Tipperary,North Tipperary,3.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,172,South Tipperary,South Tipperary,6.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,181,Waterford City,Waterford City,6.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,182,Waterford County,Waterford County,5.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,C,Connacht,Connacht,24.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,191,Galway City,Galway City,6.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,192,Galway County,Galway County,8.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,200,Leitrim,Leitrim,0.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,210,Mayo,Mayo,6.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,220,Roscommon,Roscommon,1.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,230,Sligo,Sligo,3.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,D,Ulster (part of),Ulster (part of),21.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,240,Cavan,Cavan,5.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,250,Donegal,Donegal,10.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,260,Monaghan,Monaghan,6.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,IE11,Border,Border,33.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,IE12,Midland,Midland,15.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,IE13,West,West,21.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,IE21,Dublin,Dublin,99.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,IE22,Mid-East,Mid-East,30.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,IE23,Mid-West,Mid-West,30.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,IE24,South-East,South-East,32.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1995,1995,1995,IE25,South-West,South-West,51.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,-,State,State,303.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,A,Leinster,Leinster,184.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,010,Carlow,Carlow,5.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,021,Dublin City,Dublin City,41.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,022,South Dublin,South Dublin,24.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,023,Fingal,Fingal,21.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,024,Dun Laoghaire-Rathdown,Dun Laoghaire-Rathdown,22.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,030,Kildare,Kildare,20.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,040,Kilkenny,Kilkenny,5.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,050,Laois,Laois,2.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,060,Longford,Longford,2.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,070,Louth,Louth,11.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,080,Meath,Meath,8.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,090,Offaly,Offaly,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,100,Westmeath,Westmeath,7.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,110,Wexford,Wexford,6.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,120,Wicklow,Wicklow,6.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,B,Munster,Munster,79.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,130,Clare,Clare,7.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,141,Cork City,Cork City,20.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,142,Cork County,Cork County,17.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,150,Kerry,Kerry,6.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,161,Limerick City,Limerick City,5.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,162,Limerick County,Limerick County,9.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,171,North Tipperary,North Tipperary,6.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,172,South Tipperary,South Tipperary,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,181,Waterford City,Waterford City,2.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,182,Waterford County,Waterford County,3.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,C,Connacht,Connacht,21.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,191,Galway City,Galway City,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,192,Galway County,Galway County,5.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,200,Leitrim,Leitrim,5.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,210,Mayo,Mayo,3.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,220,Roscommon,Roscommon,2.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,230,Sligo,Sligo,2.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,D,Ulster (part of),Ulster (part of),19.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,240,Cavan,Cavan,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,250,Donegal,Donegal,11.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,260,Monaghan,Monaghan,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,IE11,Border,Border,37.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,IE12,Midland,Midland,15.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,IE13,West,West,14.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,IE21,Dublin,Dublin,108.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,IE22,Mid-East,Mid-East,34.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,IE23,Mid-West,Mid-West,27.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,IE24,South-East,South-East,25.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1996,1996,1996,IE25,South-West,South-West,43.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,-,State,State,321.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,A,Leinster,Leinster,195.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,010,Carlow,Carlow,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,021,Dublin City,Dublin City,52.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,022,South Dublin,South Dublin,22.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,023,Fingal,Fingal,18.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,024,Dun Laoghaire-Rathdown,Dun Laoghaire-Rathdown,21.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,030,Kildare,Kildare,23.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,040,Kilkenny,Kilkenny,6.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,050,Laois,Laois,1.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,060,Longford,Longford,5.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,070,Louth,Louth,12.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,080,Meath,Meath,7.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,090,Offaly,Offaly,5.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,100,Westmeath,Westmeath,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,110,Wexford,Wexford,6.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,120,Wicklow,Wicklow,9.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,B,Munster,Munster,71.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,130,Clare,Clare,3.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,141,Cork City,Cork City,9.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,142,Cork County,Cork County,17.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,150,Kerry,Kerry,8.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,161,Limerick City,Limerick City,9.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,162,Limerick County,Limerick County,5.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,171,North Tipperary,North Tipperary,7.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,172,South Tipperary,South Tipperary,8.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,181,Waterford City,Waterford City,2.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,182,Waterford County,Waterford County,3.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,C,Connacht,Connacht,31.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,191,Galway City,Galway City,3.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,192,Galway County,Galway County,16.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,200,Leitrim,Leitrim,0.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,210,Mayo,Mayo,7.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,220,Roscommon,Roscommon,1.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,230,Sligo,Sligo,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,D,Ulster (part of),Ulster (part of),24.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,240,Cavan,Cavan,2.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,250,Donegal,Donegal,16.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,260,Monaghan,Monaghan,6.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,IE11,Border,Border,40.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,IE12,Midland,Midland,15.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,IE13,West,West,27.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,IE21,Dublin,Dublin,113.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,IE22,Mid-East,Mid-East,39.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,IE23,Mid-West,Mid-West,24.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,IE24,South-East,South-East,29.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1997,1997,1997,IE25,South-West,South-West,34.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,-,State,State,316.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,A,Leinster,Leinster,176.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,010,Carlow,Carlow,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,021,Dublin City,Dublin City,53.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,022,South Dublin,South Dublin,23.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,023,Fingal,Fingal,16.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,024,Dun Laoghaire-Rathdown,Dun Laoghaire-Rathdown,10.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,030,Kildare,Kildare,16.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,040,Kilkenny,Kilkenny,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,050,Laois,Laois,8.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,060,Longford,Longford,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,070,Louth,Louth,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,080,Meath,Meath,8.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,090,Offaly,Offaly,5.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,100,Westmeath,Westmeath,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,110,Wexford,Wexford,9.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,120,Wicklow,Wicklow,8.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,B,Munster,Munster,90.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,130,Clare,Clare,10.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,141,Cork City,Cork City,22.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,142,Cork County,Cork County,10.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,150,Kerry,Kerry,9.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,161,Limerick City,Limerick City,7.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,162,Limerick County,Limerick County,14.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,171,North Tipperary,North Tipperary,6.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,172,South Tipperary,South Tipperary,7.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,181,Waterford City,Waterford City,1.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,182,Waterford County,Waterford County,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,C,Connacht,Connacht,34.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,191,Galway City,Galway City,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,192,Galway County,Galway County,15.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,200,Leitrim,Leitrim,2.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,210,Mayo,Mayo,5.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,220,Roscommon,Roscommon,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,230,Sligo,Sligo,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,D,Ulster (part of),Ulster (part of),16.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,240,Cavan,Cavan,3.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,250,Donegal,Donegal,13.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,260,Monaghan,Monaghan,0.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,IE11,Border,Border,26.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,IE12,Midland,Midland,21.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,IE13,West,West,28.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,IE21,Dublin,Dublin,102.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,IE22,Mid-East,Mid-East,32.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,IE23,Mid-West,Mid-West,37.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,IE24,South-East,South-East,29.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1998,1998,1998,IE25,South-West,South-West,41.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,-,State,State,317.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,A,Leinster,Leinster,174.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,010,Carlow,Carlow,4.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,021,Dublin City,Dublin City,41.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,022,South Dublin,South Dublin,25.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,023,Fingal,Fingal,18.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,024,Dun Laoghaire-Rathdown,Dun Laoghaire-Rathdown,21.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,030,Kildare,Kildare,10.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,040,Kilkenny,Kilkenny,2.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,050,Laois,Laois,3.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,060,Longford,Longford,5.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,070,Louth,Louth,11.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,080,Meath,Meath,10.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,090,Offaly,Offaly,1.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,100,Westmeath,Westmeath,7.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,110,Wexford,Wexford,9.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,120,Wicklow,Wicklow,7.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,B,Munster,Munster,97.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,130,Clare,Clare,12.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,141,Cork City,Cork City,13.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,142,Cork County,Cork County,22.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,150,Kerry,Kerry,9.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,161,Limerick City,Limerick City,8.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,162,Limerick County,Limerick County,8.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,171,North Tipperary,North Tipperary,6.0
VSA94C01,Infant Mortality Number,Infant Mortality Number,1999,1999,1999,172,South Tipperary,South Tipperary,11.0
