STATISTIC,STATISTIC_label,statistic,TLIST(A1),TLIST(A1)_label,year,C02076V03371,C02076V03371_label,age_group,C03788V04538,C03788V04538_label,nuts_3_region,C02199V02655,C02199V02655_label,sex,value
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,15564.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,7794.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,7770.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,27231.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,13660.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,13571.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,23815.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,11853.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,11962.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,38271.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,18994.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,19277.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,26506.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,13092.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,13414.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,250313.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,IE0,Ireland,Ireland,1,Male,Male,122782.0
PEA26C01,Persons,Persons,2024,2024,2024,565,65 - 69 years,65 - 69 years,IE0,Ireland,Ireland,2,Female,Female,127531.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,19790.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,9894.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,9896.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,52813.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,24673.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,28140.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,28417.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,13822.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,14595.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,13084.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,6520.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,6564.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,23546.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,11753.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,11793.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,20663.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,10173.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,10490.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,32880.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,16174.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,16706.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,22511.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,11079.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,11432.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,213704.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,IE0,Ireland,Ireland,1,Male,Male,104088.0
PEA26C01,Persons,Persons,2024,2024,2024,580,70 - 74 years,70 - 74 years,IE0,Ireland,Ireland,2,Female,Female,109616.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,15598.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,7721.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,7877.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,41204.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,18832.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,22372.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,22356.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,10778.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,11578.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,10048.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,4844.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,5204.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,18400.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,8760.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,9640.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,16121.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,7839.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,8282.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,26145.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,12738.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,13407.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,17407.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,8680.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,8727.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,167279.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,IE0,Ireland,Ireland,1,Male,Male,80192.0
PEA26C01,Persons,Persons,2024,2024,2024,595,75 - 79 years,75 - 79 years,IE0,Ireland,Ireland,2,Female,Female,87087.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,9709.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,4677.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,5032.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,27369.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,11848.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,15521.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,13336.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,6139.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,7197.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,6073.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,2748.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,3325.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,11372.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,5249.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,6123.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,10322.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,4912.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,5410.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,16324.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,7385.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,8939.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,10979.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,5102.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,5877.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,IE0,Ireland,Ireland,-,Both sexes,Both sexes,105484.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,IE0,Ireland,Ireland,1,Male,Male,48060.0
PEA26C01,Persons,Persons,2024,2024,2024,610,80 - 84 years,80 - 84 years,IE0,Ireland,Ireland,2,Female,Female,57424.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,-,Both sexes,Both sexes,8385.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,1,Male,Male,3297.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,B1A65D7C-1984-4A87-AD58-0E846812C992,Border,Border,2,Female,Female,5088.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,-,Both sexes,Both sexes,25153.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,1,Male,Male,9128.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,F97E459B-57ED-49C0-8A28-2BC1C7F08E88,Dublin,Dublin,2,Female,Female,16025.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,-,Both sexes,Both sexes,10279.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,1,Male,Male,4003.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF,Mid-East,Mid-East,2,Female,Female,6276.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,-,Both sexes,Both sexes,5161.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,1,Male,Male,2103.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,B26C8BAA-F3C5-49A9-B74E-D7FED1823E65,Midland,Midland,2,Female,Female,3058.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,-,Both sexes,Both sexes,9431.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,1,Male,Male,3736.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78,Mid-West,Mid-West,2,Female,Female,5695.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,-,Both sexes,Both sexes,8426.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,1,Male,Male,3286.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC,South-East,South-East,2,Female,Female,5140.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,-,Both sexes,Both sexes,13978.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,1,Male,Male,5562.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,604546A1-A856-4B9B-AD46-E88B27C27155,South-West,South-West,2,Female,Female,8416.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,-,Both sexes,Both sexes,9716.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,1,Male,Male,3795.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,A69CA800-8D87-4920-A7C1-50426A1D39B4,West,West,2,Female,Female,5921.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,IE0,Ireland,Ireland,-,Both sexes,Both sexes,90529.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,IE0,Ireland,Ireland,1,Male,Male,34910.0
PEA26C01,Persons,Persons,2024,2024,2024,630,85 years and over,85 years and over,IE0,Ireland,Ireland,2,Female,Female,55619.0
